user,value
772,6
310,15
792,18
243,26
748,11
433,48
313,11
300,42
634,18
409,18
120,40
354,11
867,11
279,48
96,27
72,22
637,11
138,40
300,44
777,11
274,42
959,22
379,11
740,11
646,42
243,20
2,42
321,26
307,44
298,40
531,39
635,11
73,41
485,27
126,39
227,27
261,42
207,19
525,24
856,42
363,42
496,42
919,7
673,42
273,22
642,18
882,42
525,23
550,42
771,11
369,26
975,20
162,11
101,40
603,26
905,14
219,11
782,11
698,25
193,26
841,26
39,26
642,11
170,18
459,41
145,44
772,34
337,9
415,18
520,11
37,26
211,22
209,11
26,42
991,34
987,1
135,42
992,22
310,26
751,23
181,42
990,22
774,9
405,26
929,42
820,44
81,45
870,42
82,19
212,41
224,22
820,42
859,39
300,31
973,26
276,42
354,42
193,44
435,40
603,11
737,22
766,11
589,11
858,18
554,6
970,21
921,11
123,42
143,39
236,20
105,21
163,21
521,42
900,19
843,42
2,11
623,11
740,11
457,42
917,14
381,23
977,41
197,11
495,11
420,27
950,11
206,11
673,9
42,42
961,11
93,42
354,41
758,26
284,42
428,42
911,44
923,42
228,40
212,26
929,21
57,11
174,26
187,11
90,42
315,41
172,7
362,7
86,25
236,39
141,20
187,26
460,9
847,42
237,27
380,11
555,22
623,27
964,11
719,26
195,11
372,11
235,25
718,11
290,11
904,11
765,10
763,11
510,42
645,34
811,20
818,23
717,39
687,42
991,22
735,41
57,42
230,21
654,22
125,26
175,27
513,43
929,44
799,22
688,22
925,9
777,11
716,11
705,26
685,40
314,24
992,41
539,21
677,42
862,40
739,21
456,12
978,9
268,42
918,11
305,22
349,42
259,11
143,42
80,42
604,42
897,39
447,26
683,11
497,26
610,27
184,26
440,22
524,41
831,20
347,42
678,9
473,11
947,44
358,23
194,41
405,39
394,27
703,42
542,34
369,11
536,21
527,21
548,25
904,26
188,7
143,22
260,11
637,27
867,18
905,11
203,21
20,26
192,20
52,49
813,22
784,21
403,21
902,18
397,37
332,25
728,26
97,11
349,3
912,27
553,9
170,27
561,42
550,18
783,18
49,26
216,22
515,23
76,42
774,23
97,25
990,20
135,22
169,42
496,11
310,42
973,11
915,11
12,42
786,34
914,27
184,26
178,42
951,42
79,42
208,42
166,42
62,0
764,23
305,41
399,11
460,11
838,42
220,42
870,26
447,19
570,3
906,18
532,26
132,25
831,11
843,22
480,11
888,15
165,42
692,34
517,22
84,11
882,42
144,15
484,11
313,27
904,44
339,11
128,42
566,26
763,27
222,29
722,42
179,42
436,11
382,7
214,42
548,25
655,26
436,42
332,23
583,22
459,42
784,42
717,34
898,26
845,22
19,42
922,20
544,11
879,41
285,18
752,22
254,18
79,42
609,11
915,25
739,15
284,15
508,11
58,25
99,24
850,49
127,27
168,9
996,41
425,11
357,45
533,27
970,26
240,11
237,33
599,11
490,33
684,42
589,42
586,28
96,27
378,22
764,11
667,22
898,41
364,27
592,22
321,23
409,39
35,30
61,11
814,44
14,42
402,40
405,26
226,11
293,23
315,31
269,23
374,42
540,11
395,27
303,27
985,11
405,27
644,42
27,5
627,28
361,22
537,42
207,26
851,27
939,20
949,25
699,41
166,23
363,21
172,42
67,42
874,26
277,24
245,22
508,11
932,25
473,11
671,22
137,18
995,31
188,32
760,22
827,11
750,39
821,21
617,36
371,22
87,22
932,11
333,42
185,26
620,42
10,18
656,11
350,24
276,27
155,44
724,7
849,11
613,42
63,11
734,18
660,42
594,42
400,7
272,42
189,11
766,43
572,18
675,11
187,11
178,20
945,49
212,34
281,24
619,11
169,11
207,42
128,11
416,9
93,11
132,11
521,28
791,26
140,42
162,12
336,11
298,11
84,42
479,11
986,11
629,6
733,21
11,11
128,3
358,44
225,11
219,42
283,22
331,39
731,1
758,11
17,18
164,25
187,31
177,42
320,16
769,39
118,25
715,22
989,21
964,18
969,22
891,11
573,42
545,11
249,11
83,42
860,42
97,22
159,31
461,34
371,18
961,42
605,44
73,20
733,9
144,11
535,42
537,8
994,23
133,11
166,11
68,30
173,20
334,11
697,42
864,21
56,23
505,18
743,26
473,42
110,27
788,11
517,21
674,39
882,41
783,44
798,11
758,21
20,44
974,26
200,26
0,22
754,11
754,42
32,11
158,22
483,43
969,26
160,42
820,11
795,11
545,42
194,23
520,26
682,20
873,22
839,42
848,26
879,42
458,42
70,11
884,26
103,11
538,44
612,11
718,41
771,42
131,24
333,42
804,39
944,30
471,11
667,42
97,11
75,42
359,18
17,22
185,26
295,42
708,26
98,39
949,31
152,23
342,40
701,11
216,42
718,22
905,27
139,21
305,11
950,42
241,39
211,26
503,31
578,48
548,42
156,29
882,25
423,27
834,49
767,26
981,11
82,42
415,11
951,21
543,42
995,20
344,42
125,11
162,41
647,11
112,27
446,42
103,42
796,26
884,14
392,26
726,42
689,42
917,42
986,27
357,27
140,9
437,27
981,39
675,43
443,22
216,42
511,11
511,27
254,26
116,42
12,34
297,11
725,26
664,33
889,11
530,11
4,21
498,42
336,44
253,11
963,11
956,11
797,44
128,42
144,11
298,42
92,26
377,42
569,40
304,44
707,11
358,39
807,22
937,34
356,27
996,34
3,18
978,11
718,42
187,42
984,42
649,39
122,11
272,42
486,34
466,34
862,42
71,22
87,11
464,11
716,11
832,44
803,4
699,11
545,22
94,26
312,2
727,42
593,11
882,11
267,44
540,22
360,11
887,11
567,42
156,42
856,36
314,23
106,34
857,24
424,26
657,41
673,24
746,11
862,46
611,42
744,24
301,39
954,25
967,11
217,22
0,28
164,42
314,22
453,42
815,23
517,21
870,22
449,26
89,42
362,21
585,34
867,9
934,39
720,42
522,22
848,26
13,42
661,40
874,25
104,26
622,46
547,34
410,18
835,42
620,3
522,42
266,40
109,11
176,22
222,41
48,42
609,11
900,27
669,42
201,11
554,22
622,46
886,44
535,11
517,33
700,11
952,34
699,11
203,18
321,41
987,42
7,21
802,42
958,42
416,44
530,34
802,22
578,22
762,11
164,20
829,15
64,34
239,11
936,22
253,42
351,49
281,42
671,41
587,42
528,11
66,42
766,22
592,22
744,24
253,11
878,26
217,42
641,18
820,42
588,11
455,42
875,22
438,42
147,21
524,22
853,22
121,22
239,34
428,42
747,11
420,11
557,42
722,42
228,42
343,11
572,42
418,11
32,15
312,11
470,18
350,35
827,27
53,48
131,39
529,20
678,42
773,23
265,42
816,26
969,28
175,26
323,27
513,26
49,11
324,20
764,42
729,14
587,20
739,42
783,25
506,26
136,31
632,12
343,11
626,11
27,18
874,42
38,42
720,42
382,42
5,39
13,27
921,18
76,26
368,27
240,36
995,42
327,23
348,11
603,47
97,25
954,11
788,11
498,42
169,42
707,11
339,21
61,26
553,41
595,20
948,26
493,41
291,25
932,39
167,22
928,42
650,26
881,26
263,4
743,26
634,11
6,42
594,22
244,22
754,40
660,26
154,39
559,11
558,22
914,30
830,42
38,22
21,11
652,14
147,41
349,42
738,21
163,18
335,42
98,41
127,32
541,22
868,42
12,41
906,26
676,42
333,12
811,11
204,25
180,41
51,27
470,25
508,18
464,27
994,29
81,31
510,11
432,27
100,42
173,11
497,11
679,34
218,42
993,27
5,18
826,11
782,26
196,18
695,27
604,41
671,11
455,11
465,25
469,42
128,41
186,41
28,15
985,22
125,44
186,11
258,21
906,41
214,4
527,44
483,14
669,9
839,42
250,11
297,11
844,42
441,42
360,42
223,6
650,42
440,23
84,22
619,42
690,11
887,11
935,11
3,11
847,21
604,11
303,25
794,11
565,44
635,22
900,22
282,41
169,40
33,18
666,11
536,10
674,11
991,22
391,11
993,42
80,4
495,42
83,49
738,41
201,20
832,11
387,18
416,42
408,9
234,20
227,22
594,11
541,11
966,25
46,44
951,18
285,42
778,22
854,11
720,42
651,22
695,41
70,42
445,42
889,16
828,34
37,11
98,42
116,41
797,42
126,11
145,42
765,26
795,27
762,44
479,9
529,11
863,21
573,27
986,42
526,19
605,42
961,41
950,22
334,42
258,18
971,15
788,33
101,7
346,40
124,34
720,20
71,18
102,42
687,11
493,42
122,42
313,22
143,34
330,22
106,11
3,11
563,42
285,41
309,42
852,42
997,25
337,44
727,42
328,30
216,22
191,41
363,42
490,42
533,46
584,26
234,42
318,11
736,9
921,18
803,20
814,10
771,26
419,44
336,33
177,43
723,42
742,22
884,11
159,41
683,27
937,23
582,42
509,20
522,30
105,11
714,27
835,40
966,30
194,42
897,18
714,27
599,11
602,11
661,11
611,42
843,42
547,11
443,40
714,42
44,21
134,27
607,9
380,11
674,41
234,18
815,39
498,41
420,21
911,11
680,41
400,18
334,27
801,41
964,42
637,44
432,8
117,42
197,42
768,44
868,23
566,16
781,22
782,42
811,42
222,31
243,11
531,11
410,11
518,22
753,22
398,27
369,42
87,47
711,25
543,11
635,22
349,18
636,41
800,43
455,22
997,39
310,47
460,16
153,42
626,26
500,11
763,42
476,42
756,27
514,18
212,11
537,27
577,39
732,39
478,42
930,44
342,42
997,41
634,42
264,22
810,27
915,42
874,34
161,26
249,22
432,41
654,11
262,43
20,25
293,11
648,22
743,22
975,2
777,30
860,42
895,7
802,42
842,42
919,44
837,11
684,41
435,25
321,11
497,42
818,42
321,42
328,41
369,22
431,42
444,14
497,26
388,41
874,22
672,20
599,42
584,26
388,34
362,11
13,42
131,46
699,41
749,24
740,39
8,7
320,26
3,16
98,11
900,39
884,26
940,11
67,22
929,31
451,28
875,27
143,11
186,30
673,34
297,11
106,27
32,20
382,42
4,11
712,30
158,42
667,33
479,40
173,33
461,11
941,42
942,42
51,6
417,40
237,48
657,48
576,42
955,41
914,44
120,22
538,34
469,42
479,48
971,11
510,44
537,11
280,25
326,41
851,42
461,18
365,47
247,28
880,26
63,11
99,34
828,39
656,42
378,11
469,42
774,42
559,26
456,11
154,11
8,42
60,11
805,42
896,44
281,11
525,23
452,26
601,48
869,6
107,20
786,11
946,41
988,26
286,42
89,23
939,11
500,25
185,42
62,34
393,20
205,39
584,11
461,22
102,11
444,42
971,22
647,49
17,11
786,11
996,42
418,42
809,15
463,11
572,27
703,6
324,26
997,42
764,11
836,42
603,44
788,22
558,22
954,42
548,11
360,11
108,43
694,11
578,22
425,27
27,41
190,42
990,11
778,11
440,42
310,40
756,41
720,27
321,49
884,11
498,42
787,42
834,11
461,11
396,21
167,20
270,21
334,42
169,22
759,41
445,27
604,42
367,42
199,26
437,27
473,18
978,22
191,21
85,42
730,11
358,46
463,42
17,28
600,22
400,42
534,11
658,42
20,25
604,12
794,24
566,42
92,11
811,39
683,11
27,18
24,42
182,26
984,11
488,20
783,49
424,22
895,25
927,11
232,23
828,15
383,25
615,14
942,26
46,11
969,11
146,48
448,42
254,11
138,39
462,42
335,11
148,42
632,39
916,25
317,18
486,11
552,26
183,21
360,39
101,11
661,22
179,11
397,11
136,42
468,11
966,21
695,46
882,42
742,22
825,41
16,22
885,26
39,22
365,42
730,42
366,27
215,21
421,11
288,42
228,42
975,42
1,28
836,44
461,25
189,12
699,9
689,27
545,26
566,27
272,43
730,42
739,34
263,26
663,22
78,11
249,26
735,23
942,42
558,42
833,11
591,11
863,42
864,44
630,11
414,26
88,34
774,11
343,11
53,11
75,41
8,20
603,11
987,42
40,11
89,42
321,42
332,11
484,42
100,34
682,44
568,18
944,11
944,22
419,25
886,22
3,22
359,2
780,22
969,42
239,42
636,36
203,42
48,13
271,21
815,11
45,42
793,25
717,11
49,1
280,27
588,22
976,42
718,16
270,26
905,25
542,26
350,46
710,42
804,22
622,44
580,11
294,22
379,27
96,42
604,26
342,42
419,35
410,31
600,6
452,20
902,21
741,11
224,20
283,40
973,10
498,42
78,11
405,42
819,27
703,27
797,41
315,39
588,29
579,11
714,42
348,11
821,42
272,23
203,42
949,15
323,39
923,20
607,42
658,25
890,9
125,18
237,24
378,26
231,11
871,25
226,40
591,23
454,15
22,11
761,22
540,22
680,22
726,11
919,42
247,34
425,22
450,25
956,39
488,11
773,25
694,9
349,23
370,1
360,9
331,22
520,30
203,20
879,11
765,22
889,20
56,42
243,42
978,34
153,23
197,19
555,21
655,39
460,21
878,42
556,22
878,42
30,11
730,26
473,42
368,33
129,23
693,33
937,11
198,42
315,26
125,22
208,11
25,27
380,42
3,45
974,26
821,11
661,42
317,41
1,20
199,11
235,41
551,22
695,11
238,11
415,26
589,24
182,11
342,42
944,11
707,11
156,41
827,11
515,49
678,42
385,22
816,42
101,42
508,11
721,18
600,11
924,26
318,11
252,27
25,21
210,27
203,11
575,42
678,42
403,11
540,26
799,23
21,27
98,44
1,42
76,22
551,37
420,33
937,26
507,11
480,11
646,26
974,11
29,3
152,13
696,26
31,42
651,39
417,41
821,42
299,42
405,33
713,11
519,42
291,42
717,25
330,26
381,42
668,25
566,26
643,12
576,22
726,22
0,11
61,11
205,9
55,42
434,34
546,42
958,22
402,31
406,11
719,11
266,26
775,26
978,0
292,27
594,39
413,47
108,42
941,11
399,8
576,23
883,23
984,22
873,20
127,18
608,26
336,11
145,11
442,26
462,22
967,34
183,26
716,23
987,26
312,14
236,42
896,11
192,39
278,11
688,26
609,11
98,26
94,42
952,45
65,42
151,42
148,42
128,41
892,42
155,11
425,42
205,26
539,27
336,26
99,44
887,42
361,26
519,18
247,22
361,26
160,44
776,31
570,42
553,27
10,9
896,26
145,23
612,27
552,34
491,9
286,5
39,42
480,42
301,26
685,11
607,36
820,11
272,22
735,11
555,42
106,40
608,11
999,3
314,42
214,47
998,18
262,41
10,23
247,11
895,15
43,20
390,22
553,26
136,11
785,39
24,22
677,20
328,22
48,26
356,24
659,11
457,22
641,11
507,42
662,33
10,15
73,31
602,11
512,42
897,41
834,44
91,42
306,33
364,42
822,32
54,36
80,26
735,27
601,10
420,11
397,42
660,42
587,48
635,7
175,22
960,21
88,21
295,42
853,23
295,42
806,11
259,39
970,25
329,42
623,22
899,42
962,42
124,40
221,42
208,26
372,41
227,11
416,11
468,11
400,42
653,22
814,21
795,11
488,36
987,41
549,41
99,27
99,18
936,22
276,26
465,39
632,42
358,20
597,21
691,11
710,40
595,11
115,27
539,23
744,3
650,11
155,11
834,26
174,26
929,27
119,7
803,33
881,42
551,42
563,42
470,11
838,39
439,44
856,18
160,42
544,42
38,26
40,36
68,11
705,11
623,42
233,11
439,11
31,11
575,44
215,11
486,21
17,22
457,11
821,42
564,39
69,26
552,45
327,22
239,42
546,22
805,42
800,24
941,26
729,26
372,11
574,11
165,42
467,23
436,42
753,14
334,25
795,42
922,42
444,42
296,20
488,27
708,20
353,44
130,26
769,42
121,42
175,20
951,20
792,11
692,27
659,42
675,13
663,41
803,11
132,34
33,42
518,42
302,25
98,11
377,22
959,22
514,34
100,11
686,18
593,1
506,34
583,39
367,34
412,42
138,28
821,20
361,11
351,22
842,42
787,27
768,34
912,42
134,42
855,11
531,23
162,11
714,26
765,21
842,42
751,11
939,22
294,22
43,11
796,22
106,44
916,11
854,9
475,11
204,11
227,11
644,15
953,39
605,26
274,22
203,39
859,42
658,15
406,11
540,22
395,42
704,42
250,5
531,14
867,8
32,42
40,27
171,42
743,22
791,42
166,11
55,41
460,11
195,20
493,22
954,28
818,24
817,22
381,22
312,22
52,42
711,42
110,22
963,27
803,41
357,14
402,39
621,34
116,26
867,11
729,41
574,39
289,39
417,42
411,22
912,44
121,34
375,41
363,42
177,11
219,26
667,11
264,16
867,22
433,11
687,26
137,22
482,18
149,11
545,34
300,41
413,41
843,11
428,11
250,34
247,42
734,22
699,22
256,18
748,11
775,27
109,11
649,46
632,11
756,42
862,20
418,25
55,11
522,24
405,27
230,18
67,22
364,11
19,9
173,26
492,22
201,34
231,40
358,11
13,42
659,49
679,24
533,20
19,15
990,11
549,11
966,22
298,39
698,40
278,42
536,42
528,9
490,42
585,25
299,22
276,30
864,11
193,36
50,27
687,22
295,42
806,33
47,22
6,11
93,23
792,11
363,18
445,11
558,22
524,25
788,41
761,20
807,11
900,18
100,28
820,11
811,11
821,11
871,11
843,27
907,26
202,41
339,42
373,11
700,23
274,11
833,34
782,21
408,7
354,34
311,42
235,11
417,31
561,11
408,22
613,39
9,42
517,42
404,18
514,26
329,22
812,11
244,26
513,11
886,11
377,27
857,14
138,11
31,11
302,11
963,44
549,42
827,21
156,42
91,22
973,31
381,22
335,11
821,20
215,42
607,11
87,42
844,11
734,15
684,42
984,22
947,27
91,40
28,34
736,27
197,11
834,26
889,41
799,11
955,3
644,47
921,11
143,27
467,22
856,25
419,22
153,12
489,24
284,26
177,11
151,26
488,8
507,11
767,22
285,23
291,25
249,11
469,34
338,11
999,24
462,11
60,27
164,42
642,11
788,25
493,11
124,10
342,26
877,22
372,22
104,14
196,27
207,27
576,41
893,22
871,34
535,42
959,22
799,22
78,42
909,42
597,20
945,42
927,32
374,41
357,48
108,40
410,18
992,18
426,42
893,22
780,23
760,20
33,11
814,39
522,11
455,15
968,11
141,41
588,26
113,11
369,11
374,25
280,42
598,11
750,12
801,11
480,11
516,27
151,27
581,11
977,22
611,11
511,34
817,42
25,18
377,25
186,41
491,11
746,31
395,26
161,26
462,11
16,23
982,11
767,22
382,22
473,11
401,27
818,39
730,34
871,11
985,11
545,22
859,42
357,42
881,26
656,42
643,23
941,44
643,26
737,22
207,26
371,26
455,39
805,27
436,34
279,11
908,42
268,20
232,42
918,19
906,41
160,27
291,21
741,11
108,41
153,22
989,11
950,34
966,42
30,26
583,26
172,46
264,40
685,26
660,42
842,11
807,34
47,11
138,42
86,11
282,1
187,11
851,42
761,22
259,42
453,21
81,42
864,42
527,11
314,11
853,11
177,15
683,42
714,39
397,11
776,42
59,18
83,41
214,42
770,42
80,42
746,20
285,40
183,48
470,42
450,41
43,42
893,22
556,11
835,22
694,27
383,26
483,18
481,42
778,42
448,18
964,42
381,42
819,25
142,39
952,44
36,22
4,41
284,34
717,25
904,42
724,41
43,19
816,41
630,11
562,48
71,26
462,42
46,25
222,34
239,39
230,42
89,18
53,31
947,42
771,11
80,22
903,42
5,34
67,20
527,42
378,11
229,40
994,18
454,11
269,11
925,26
474,22
113,41
522,42
747,22
23,29
83,26
838,42
132,26
231,22
821,14
258,42
731,27
643,7
255,7
83,25
711,20
669,8
566,11
794,42
77,18
30,7
542,42
643,11
907,20
188,22
409,11
350,7
531,14
404,22
262,42
713,11
470,42
635,27
677,39
140,34
422,42
637,42
786,11
448,40
57,25
115,42
592,9
245,42
959,11
373,41
544,27
931,39
507,11
37,26
35,34
389,42
393,23
240,43
315,42
85,39
715,22
508,11
929,26
52,26
165,42
499,9
476,25
655,42
730,21
755,22
645,11
344,18
624,6
156,1
618,41
749,42
864,42
376,42
586,42
219,10
516,27
143,11
29,42
643,8
4,11
643,11
329,11
860,11
945,40
271,42
373,26
215,11
673,11
917,42
796,22
701,29
782,39
568,11
530,42
575,18
531,11
149,42
790,41
952,26
676,22
341,34
103,42
256,42
491,43
959,11
543,34
105,20
943,11
94,42
214,26
475,41
175,41
777,26
64,27
437,32
241,23
88,11
395,31
341,39
531,11
214,21
617,34
517,11
209,42
888,11
495,27
159,9
606,15
469,24
466,11
155,23
567,42
457,47
726,42
823,40
9,34
780,11
145,39
194,41
762,34
196,11
953,25
536,42
730,20
561,11
419,20
102,34
88,20
767,42
981,44
953,49
709,11
949,5
119,34
328,25
641,23
746,11
184,42
585,18
29,11
260,22
646,22
18,25
948,37
137,28
547,26
616,41
311,11
555,30
460,22
924,27
149,41
725,42
661,11
36,23
304,22
324,27
833,40
365,44
16,42
196,23
161,11
803,22
416,42
340,2
657,25
109,22
860,44
778,11
203,41
999,41
890,20
256,26
814,9
104,41
645,41
716,27
473,6
364,44
638,21
73,11
87,42
922,11
972,22
255,26
985,42
424,11
859,11
117,42
384,26
365,42
830,18
763,22
394,11
467,42
18,34
331,11
124,26
132,42
606,19
218,39
860,22
1,47
940,11
654,18
387,31
489,11
547,2
613,42
769,11
44,11
327,11
722,46
43,1
53,20
432,22
123,48
644,25
440,18
546,11
749,11
600,41
717,42
224,11
134,11
848,11
690,31
968,27
20,39
148,11
151,26
846,41
185,42
273,14
656,25
72,22
4,11
287,21
521,20
430,36
591,36
667,0
143,42
919,42
724,22
659,11
375,42
238,14
154,42
224,14
502,42
874,20
110,44
37,10
853,26
148,23
519,22
608,11
3,42
226,11
579,23
744,40
853,22
462,42
447,27
719,42
195,34
315,18
787,31
73,42
775,44
485,22
616,20
917,42
27,41
170,22
446,41
400,26
937,22
198,26
728,11
917,27
977,27
360,26
836,23
397,39
672,26
254,42
878,20
471,41
310,27
198,42
773,42
780,11
968,25
843,42
920,11
382,42
606,41
58,11
845,11
521,22
212,3
125,42
113,42
427,40
474,27
616,48
254,26
634,40
630,22
643,19
310,27
700,42
376,26
308,6
929,9
682,26
273,11
453,34
647,42
950,39
401,41
698,20
814,41
943,18
475,22
91,11
645,11
925,42
516,40
67,11
238,22
730,40
529,41
101,22
716,14
645,42
365,26
830,20
578,11
643,26
460,48
965,14
887,42
177,15
396,27
653,14
927,22
768,22
12,11
116,42
789,11
238,42
616,26
392,25
33,18
358,41
46,15
468,40
443,20
973,27
31,22
725,33
149,10
494,18
239,11
935,42
700,41
463,11
91,20
69,14
418,11
807,40
975,22
994,31
804,11
489,22
712,20
182,11
161,11
584,20
114,42
766,26
96,41
39,11
753,20
267,11
346,44
914,39
830,26
259,11
765,27
143,39
40,11
951,42
245,21
952,18
625,44
632,44
126,22
631,11
521,26
611,41
571,26
328,42
467,11
214,42
239,11
395,42
335,34
254,7
60,41
617,42
729,42
774,11
674,11
864,21
453,41
888,11
94,11
559,23
623,42
538,8
791,42
948,26
856,42
690,26
478,21
141,20
403,15
88,23
587,26
283,42
630,26
309,11
585,11
300,25
510,15
948,40
605,23
517,42
691,22
541,25
694,26
882,42
986,11
756,26
556,26
525,12
8,42
257,42
330,22
310,42
789,48
118,23
725,18
21,44
380,27
423,42
737,22
665,25
920,11
50,42
804,41
887,42
309,42
518,22
62,44
852,9
165,11
430,26
461,42
118,42
221,25
325,11
629,34
994,26
521,26
157,22
184,42
363,11
535,42
7,3
332,22
377,26
8,21
811,42
212,26
134,26
918,42
554,42
346,22
617,27
643,27
181,34
268,7
222,11
760,8
43,42
888,22
661,44
969,11
667,22
5,11
700,11
230,11
93,11
573,34
40,22
101,39
375,22
563,27
939,6
744,25
807,21
527,9
959,12
454,39
47,11
652,22
113,34
763,9
367,22
750,20
51,11
417,25
190,42
596,39
861,22
41,23
445,44
689,34
885,11
717,26
724,25
926,11
614,44
342,11
327,42
360,44
520,22
78,20
991,26
496,42
444,27
992,22
163,11
581,42
86,29
658,27
936,11
215,11
58,42
159,42
836,11
879,10
101,22
88,23
733,39
961,11
963,11
887,48
336,11
800,24
134,22
470,9
58,22
567,11
441,3
967,26
908,12
401,19
312,11
25,9
318,42
502,14
386,42
413,34
912,25
815,27
123,11
866,24
444,11
781,18
854,44
745,42
360,18
27,11
180,32
149,42
929,11
215,42
404,39
783,42
247,11
544,27
563,9
983,22
104,24
148,22
837,18
156,11
904,26
650,11
706,11
148,20
428,14
632,42
111,21
428,42
704,30
308,49
854,22
736,42
957,11
18,14
581,42
717,41
990,11
944,39
475,11
875,42
230,11
771,21
501,42
179,11
838,26
491,22
381,42
718,34
175,20
746,11
622,11
641,9
949,11
600,24
459,11
996,19
316,34
289,22
343,40
633,42
763,42
197,42
886,22
840,25
557,11
467,10
97,42
913,25
105,41
548,44
863,42
332,11
869,11
322,42
917,27
43,42
563,11
698,11
390,22
849,43
833,34
804,26
833,41
641,16
159,26
913,11
160,10
902,21
527,21
742,22
816,14
709,7
550,44
640,11
390,46
984,40
912,41
805,22
440,26
386,33
117,11
444,34
287,19
63,11
528,31
548,22
314,44
925,21
613,12
875,26
303,21
56,42
298,22
831,11
181,42
216,42
812,24
484,42
87,48
380,22
123,11
747,25
420,42
142,42
42,37
992,42
854,2
978,41
64,26
484,25
430,39
71,39
818,40
650,36
204,9
667,42
143,26
861,18
467,42
895,19
654,6
353,26
703,7
243,46
772,25
363,20
227,21
166,7
360,42
686,39
978,42
537,11
294,22
342,25
265,39
504,39
24,26
346,42
553,20
743,42
699,21
466,13
220,26
984,40
485,23
136,22
860,7
259,22
300,11
597,21
601,42
363,42
354,22
819,39
275,22
283,44
945,30
446,42
763,11
18,42
299,11
203,15
368,11
837,8
207,42
465,41
759,44
201,23
981,20
771,11
576,42
237,41
84,27
238,11
365,11
682,42
167,42
938,20
696,11
443,11
247,39
236,31
292,23
924,13
960,27
29,22
904,11
654,11
555,20
369,21
700,27
711,27
976,11
235,11
781,41
884,42
803,39
318,11
184,39
50,11
96,26
928,26
406,23
169,42
467,9
238,41
173,41
951,22
883,34
96,7
250,22
263,20
845,11
520,26
